shrinkage_p,lsh_acc,random_acc,lsh_time,random_time,lsh_std,random_std
0.0,67.44416666666666,67.44416666666666,669.8051251967748,670.4439028104147,0.12672506877313405,0.12704294549482076
10.0,65.97500000000001,60.245000000000005,741.3597603638967,610.3802262544632,0.13359003934092956,0.14093683671930646
20.0,64.22166666666666,59.14166666666667,666.2425697644552,549.6519008477529,0.14049635325437373,0.1485521560111315
30.0,61.72666666666667,56.865,591.448619445165,489.3683609565099,0.14678130368378364,0.1489218092751286
40.0,58.830000000000005,55.336666666666666,516.0311649243037,428.8972119092941,0.1519376663123547,0.15026605663880907
50.0,55.39666666666667,52.775,441.3512048323949,368.2920724948247,0.1593852391046437,0.14973464955639953
